popsize,genenumber,generationnumber,diversity,viabilityratio0,viabilityratio1,viabilityratio2,viabilityratio3,viabilityratio4,viabilityratioDB0,viabilityratioDB1,viabilityratioDB2,viabilityratioDB3,viabilityratioDB4
300,5,105,0.9966666666666667,1.0,0.9333333333333333,0.99,0.9266666666666666,0.9833333333333333,0.0014452408741809529,-0.028414934814582554,-0.002904990643407222,-0.03151705144606491,-0.005829543660723892
300,5,106,0.9966666666666667,1.0,0.95,0.9833333333333333,0.9133333333333333,0.9733333333333334,0.0014452408741809529,-0.020755221590619464,-0.005829543660723892,-0.0377885608893998,-0.010253634365552973
300,5,107,0.9966666666666667,1.0,0.96,0.9866666666666667,0.93,0.9766666666666667,0.0014452408741809529,-0.01622341196311461,-0.004364805402450088,-0.029963223377443206,-0.00877392430750515
300,5,108,0.9966666666666667,1.0,0.9833333333333333,0.9966666666666667,0.94,0.99,0.0014452408741809529,-0.005829543660723892,0.0,-0.025334819195372237,-0.002904990643407222
300,5,109,0.9966666666666667,1.0,0.9633333333333334,0.9933333333333333,0.9366666666666666,0.9833333333333333,0.0014452408741809529,-0.014723256820706345,-0.0014500663952328225,-0.026872146400301365,-0.005829543660723892
300,5,110,0.9966666666666667,1.0,0.97,0.99,0.9333333333333333,0.9866666666666667,0.0014452408741809529,-0.011738403271244171,-0.002904990643407222,-0.028414934814582554,-0.004364805402450088
300,5,111,0.9966666666666667,1.0,0.9733333333333334,0.9933333333333333,0.9433333333333334,0.9866666666666667,0.0014452408741809529,-0.010253634365552973,-0.0014500663952328225,-0.023802914672624763,-0.004364805402450088
300,5,112,0.9966666666666667,1.0,0.9733333333333334,0.9966666666666667,0.9366666666666666,0.9833333333333333,0.0014452408741809529,-0.010253634365552973,0.0,-0.026872146400301365,-0.005829543660723892
300,5,113,0.9966666666666667,1.0,0.98,0.9933333333333333,0.9166666666666666,0.9833333333333333,0.0014452408741809529,-0.0072992387414994656,-0.0014500663952328225,-0.03621217265444476,-0.005829543660723892
300,5,114,0.9966666666666667,1.0,0.9733333333333334,1.0,0.9333333333333333,0.99,0.0014452408741809529,-0.010253634365552973,0.0014452408741809529,-0.028414934814582554,-0.002904990643407222
300,5,115,0.9966666666666667,1.0,0.9533333333333334,1.0,0.9533333333333334,0.98,0.0014452408741809529,-0.01923935798567011,0.0014452408741809529,-0.01923935798567011,-0.0072992387414994656
300,5,116,0.9966666666666667,1.0,0.94,0.9966666666666667,0.95,0.9766666666666667,0.0014452408741809529,-0.025334819195372237,0.0,-0.020755221590619464,-0.00877392430750515
300,5,117,0.9966666666666667,1.0,0.95,0.99,0.9466666666666667,0.9733333333333334,0.0014452408741809529,-0.020755221590619464,-0.002904990643407222,-0.02227639471115225,-0.010253634365552973
300,5,118,0.9966666666666667,1.0,0.9666666666666667,0.9866666666666667,0.96,0.98,0.0014452408741809529,-0.013228265733755159,-0.004364805402450088,-0.01622341196311461,-0.0072992387414994656
300,5,119,0.9966666666666667,1.0,0.97,0.9833333333333333,0.95,0.9633333333333334,0.0014452408741809529,-0.011738403271244171,-0.005829543660723892,-0.020755221590619464,-0.014723256820706345
300,5,120,0.9966666666666667,1.0,0.97,0.9833333333333333,0.9433333333333334,0.96,0.0014452408741809529,-0.011738403271244171,-0.005829543660723892,-0.023802914672624763,-0.01622341196311461
300,5,121,0.9966666666666667,1.0,0.9766666666666667,0.98,0.9366666666666666,0.9566666666666667,0.0014452408741809529,-0.00877392430750515,-0.0072992387414994656,-0.026872146400301365,-0.017728766960431602
300,5,122,0.9966666666666667,1.0,0.9566666666666667,0.98,0.9266666666666666,0.9533333333333334,0.0014452408741809529,-0.017728766960431602,-0.0072992387414994656,-0.03151705144606491,-0.01923935798567011
300,5,123,0.9966666666666667,1.0,0.96,0.99,0.9133333333333333,0.9633333333333334,0.0014452408741809529,-0.01622341196311461,-0.002904990643407222,-0.0377885608893998,-0.014723256820706345
300,5,124,0.9966666666666667,1.0,0.97,1.0,0.91,0.9533333333333334,0.0014452408741809529,-0.011738403271244171,0.0014452408741809529,-0.039370691899274474,-0.01923935798567011
300,5,125,0.9966666666666667,1.0,0.95,0.99,0.8933333333333333,0.9633333333333334,0.0014452408741809529,-0.020755221590619464,-0.002904990643407222,-0.04736897471725448,-0.014723256820706345
300,5,126,0.9966666666666667,1.0,0.96,0.99,0.87,0.9466666666666667,0.0014452408741809529,-0.01622341196311461,-0.002904990643407222,-0.058819963399917,-0.02227639471115225
300,5,127,0.9966666666666667,1.0,0.9633333333333334,0.99,0.8866666666666667,0.9533333333333334,0.0014452408741809529,-0.014723256820706345,-0.002904990643407222,-0.0506099933550872,-0.01923935798567011
300,5,128,0.9966666666666667,1.0,0.9566666666666667,0.9966666666666667,0.92,0.9433333333333334,0.0014452408741809529,-0.017728766960431602,0.0,-0.034641485655213876,-0.023802914672624763
300,5,129,0.9966666666666667,1.0,0.9666666666666667,0.98,0.91,0.9633333333333334,0.0014452408741809529,-0.013228265733755159,-0.0072992387414994656,-0.039370691899274474,-0.014723256820706345
300,5,130,0.9966666666666667,1.0,0.96,0.9866666666666667,0.89,0.9633333333333334,0.0014452408741809529,-0.01622341196311461,-0.004364805402450088,-0.04898646069087362,-0.014723256820706345
300,5,131,0.9966666666666667,1.0,0.9533333333333334,0.9866666666666667,0.9,0.9466666666666667,0.0014452408741809529,-0.01923935798567011,-0.004364805402450088,-0.044151963845256714,-0.02227639471115225
300,5,132,0.9966666666666667,1.0,0.9533333333333334,0.98,0.8933333333333333,0.9666666666666667,0.0014452408741809529,-0.01923935798567011,-0.0072992387414994656,-0.04736897471725448,-0.013228265733755159
300,5,133,0.9966666666666667,1.0,0.9733333333333334,0.9866666666666667,0.9133333333333333,0.9733333333333334,0.0014452408741809529,-0.010253634365552973,-0.004364805402450088,-0.0377885608893998,-0.010253634365552973
300,5,134,0.9966666666666667,1.0,0.9633333333333334,0.9933333333333333,0.9,0.9633333333333334,0.0014452408741809529,-0.014723256820706345,-0.0014500663952328225,-0.044151963845256714,-0.014723256820706345
300,5,135,0.9966666666666667,1.0,0.9733333333333334,0.98,0.9033333333333333,0.9566666666666667,0.0014452408741809529,-0.010253634365552973,-0.0072992387414994656,-0.042552350685463744,-0.017728766960431602
300,5,136,0.9966666666666667,1.0,0.9633333333333334,0.9866666666666667,0.8833333333333333,0.9566666666666667,0.0014452408741809529,-0.014723256820706345,-0.004364805402450088,-0.05223961808859547,-0.017728766960431602
300,5,137,0.9966666666666667,1.0,0.95,0.98,0.8833333333333333,0.9466666666666667,0.0014452408741809529,-0.020755221590619464,-0.0072992387414994656,-0.05223961808859547,-0.02227639471115225
300,5,138,0.9966666666666667,1.0,0.9633333333333334,0.97,0.87,0.9566666666666667,0.0014452408741809529,-0.014723256820706345,-0.011738403271244171,-0.058819963399917,-0.017728766960431602
300,5,139,0.9966666666666667,1.0,0.9633333333333334,0.9766666666666667,0.9033333333333333,0.97,0.0014452408741809529,-0.014723256820706345,-0.00877392430750515,-0.042552350685463744,-0.011738403271244171
300,5,140,0.9966666666666667,1.0,0.9666666666666667,0.9833333333333333,0.9133333333333333,0.9633333333333334,0.0014452408741809529,-0.013228265733755159,-0.005829543660723892,-0.0377885608893998,-0.014723256820706345
300,5,141,0.9966666666666667,1.0,0.9633333333333334,0.9666666666666667,0.8833333333333333,0.9733333333333334,0.0014452408741809529,-0.014723256820706345,-0.013228265733755159,-0.05223961808859547,-0.010253634365552973
300,5,142,0.9966666666666667,1.0,0.9433333333333334,0.9733333333333334,0.8733333333333333,0.98,0.0014452408741809529,-0.023802914672624763,-0.010253634365552973,-0.05716550622990459,-0.0072992387414994656
300,5,143,0.9966666666666667,1.0,0.97,0.9766666666666667,0.8966666666666666,0.9633333333333334,0.0014452408741809529,-0.011738403271244171,-0.00877392430750515,-0.045757490560675164,-0.014723256820706345
300,5,144,0.9966666666666667,1.0,0.96,0.9833333333333333,0.8733333333333333,0.9566666666666667,0.0014452408741809529,-0.01622341196311461,-0.005829543660723892,-0.05716550622990459,-0.017728766960431602
300,5,145,0.9966666666666667,1.0,0.9733333333333334,0.98,0.8533333333333334,0.94,0.0014452408741809529,-0.010253634365552973,-0.0072992387414994656,-0.06718813138836789,-0.025334819195372237
300,5,146,0.9966666666666667,1.0,0.9666666666666667,0.9733333333333334,0.8533333333333334,0.9633333333333334,0.0014452408741809529,-0.013228265733755159,-0.010253634365552973,-0.06718813138836789,-0.014723256820706345
300,5,147,0.9966666666666667,1.0,0.9566666666666667,0.9666666666666667,0.8733333333333333,0.9633333333333334,0.0014452408741809529,-0.017728766960431602,-0.013228265733755159,-0.05716550622990459,-0.014723256820706345
300,5,148,0.9966666666666667,1.0,0.9533333333333334,0.98,0.8666666666666667,0.9666666666666667,0.0014452408741809529,-0.01923935798567011,-0.0072992387414994656,-0.06048074738138147,-0.013228265733755159
300,5,149,0.9966666666666667,1.0,0.9866666666666667,0.9833333333333333,0.89,0.9733333333333334,0.0014452408741809529,-0.004364805402450088,-0.005829543660723892,-0.04898646069087362,-0.010253634365552973
300,5,150,0.9966666666666667,1.0,0.9666666666666667,0.9833333333333333,0.8766666666666667,0.9666666666666667,0.0014452408741809529,-0.013228265733755159,-0.005829543660723892,-0.05551732784983136,-0.013228265733755159
300,5,151,0.9966666666666667,1.0,0.9766666666666667,0.9733333333333334,0.8433333333333334,0.9566666666666667,0.0014452408741809529,-0.00877392430750515,-0.010253634365552973,-0.07228753809972437,-0.017728766960431602
300,5,152,0.9966666666666667,1.0,0.9733333333333334,0.96,0.7833333333333333,0.9466666666666667,0.0014452408741809529,-0.010253634365552973,-0.01622341196311461,-0.10420925174955586,-0.02227639471115225
300,5,153,0.9966666666666667,1.0,0.9666666666666667,0.9833333333333333,0.84,0.9633333333333334,0.0014452408741809529,-0.013228265733755159,-0.005829543660723892,-0.07400073354384455,-0.014723256820706345
300,5,154,0.9966666666666667,1.0,0.9633333333333334,0.9633333333333334,0.86,0.97,0.0014452408741809529,-0.014723256820706345,-0.014723256820706345,-0.06382149063841062,-0.011738403271244171
300,5,155,0.9966666666666667,1.0,0.9833333333333333,0.9733333333333334,0.85,0.9833333333333333,0.0014452408741809529,-0.005829543660723892,-0.010253634365552973,-0.0688812894078129,-0.005829543660723892
300,5,156,0.9966666666666667,1.0,0.9566666666666667,0.9766666666666667,0.8266666666666667,0.9833333333333333,0.0014452408741809529,-0.017728766960431602,-0.00877392430750515,-0.0809219076239261,-0.005829543660723892
300,5,157,0.9966666666666667,1.0,0.9733333333333334,0.9733333333333334,0.8533333333333334,0.95,0.0014452408741809529,-0.010253634365552973,-0.010253634365552973,-0.06718813138836789,-0.020755221590619464
300,5,158,0.9966666666666667,1.0,0.98,0.9733333333333334,0.8366666666666667,0.9566666666666667,0.0014452408741809529,-0.0072992387414994656,-0.010253634365552973,-0.07572071393811836,-0.017728766960431602
300,5,159,0.9966666666666667,1.0,0.9833333333333333,0.9733333333333334,0.8566666666666667,0.9766666666666667,0.0014452408741809529,-0.005829543660723892,-0.010253634365552973,-0.06550154875643228,-0.00877392430750515
300,5,160,0.9966666666666667,1.0,0.96,0.97,0.8633333333333333,0.9666666666666667,0.0014452408741809529,-0.01622341196311461,-0.011738403271244171,-0.06214790674884451,-0.013228265733755159
300,5,161,0.9966666666666667,1.0,0.9533333333333334,0.9566666666666667,0.8433333333333334,0.96,0.0014452408741809529,-0.01923935798567011,-0.017728766960431602,-0.07228753809972437,-0.01622341196311461
300,5,162,0.9966666666666667,1.0,0.96,0.96,0.9066666666666666,0.9733333333333334,0.0014452408741809529,-0.01622341196311461,-0.01622341196311461,-0.04095860767890643,-0.010253634365552973
300,5,163,0.9966666666666667,1.0,0.9533333333333334,0.98,0.8933333333333333,0.97,0.0014452408741809529,-0.01923935798567011,-0.0072992387414994656,-0.04736897471725448,-0.011738403271244171
300,5,164,0.9966666666666667,1.0,0.9333333333333333,0.9666666666666667,0.87,0.97,0.0014452408741809529,-0.028414934814582554,-0.013228265733755159,-0.058819963399917,-0.011738403271244171
300,5,165,0.9966666666666667,1.0,0.9566666666666667,0.9433333333333334,0.91,0.97,0.0014452408741809529,-0.017728766960431602,-0.023802914672624763,-0.039370691899274474,-0.011738403271244171
300,5,166,0.9966666666666667,1.0,0.9433333333333334,0.95,0.88,0.9733333333333334,0.0014452408741809529,-0.023802914672624763,-0.020755221590619464,-0.053875380782854594,-0.010253634365552973
